Date,Close,High,Low,Open,Volume,% Change,7d MA
2025-01-13,271.8500061035156,273.625,271.3999938964844,273.04998779296875,2387,-0.18358729164483778,268.3607177734375
2025-01-14,274.1000061035156,274.82501220703125,272.04998779296875,272.5,2958,0.8276622951934876,269.6857169015067
2025-01-15,275.2250061035156,275.2749938964844,273.6499938964844,274.5249938964844,1746,0.4104341389817856,270.9607195172991
2025-01-16,273.45001220703125,275.2250061035156,271.6499938964844,274.79998779296875,2476,-0.6449246460609626,271.6821507045201
2025-01-17,273.5,273.8999938964844,271.7250061035156,273.1000061035156,1821,0.018280413507865134,272.81429181780135
2025-01-21,274.3999938964844,274.79998779296875,273.5249938964844,273.8500061035156,1141,0.32906541004913414,273.55357578822543
2025-01-22,277.04998779296875,277.57501220703125,274.2749938964844,274.5,2603,0.9657412374010743,274.2250017438616
2025-01-23,277.07501220703125,277.8500061035156,276.3500061035156,277.1000061035156,1268,0.009032454490198738,274.97143118722096
2025-01-24,278.70001220703125,279.1499938964844,277.07501220703125,277.6499938964844,1817,0.586483778185598,275.62857491629467
2025-01-27,279.7250061035156,280.54998779296875,279.0249938964844,279.79998779296875,1573,0.3677767677035426,276.2714320591518
2025-01-28,281.82501220703125,282.25,279.6499938964844,279.6499938964844,1485,0.7507394968966352,277.46786063058033
2025-01-29,280.54998779296875,281.8999938964844,280.5249938964844,281.8500061035156,818,-0.45241705272272004,278.4750017438616
2025-01-30,281.8999938964844,282.07501220703125,281.5,281.79998779296875,11147,0.48119984396928217,279.5464303152902
2025-01-31,275.7250061035156,277.1499938964844,272.5,275.95001220703125,10970,-2.1904887998104194,279.3571472167969
2025-02-03,270.5,276.6499938964844,269.8500061035156,274.2250061035156,14196,-1.8950062518283128,278.41785975864957
2025-02-04,268.25,271.3500061035156,267.17498779296875,271.0,8779,-0.8317929759704246,276.9250008719308
2025-02-05,270.7250061035156,271.5,267.54998779296875,268.4750061035156,8293,0.9226490600244608,275.63928658621654
2025-02-06,265.29998779296875,270.79998779296875,264.07501220703125,270.625,14469,-2.003885192811683,273.27856881277904
2025-02-07,264.8999938964844,266.1499938964844,264.45001220703125,265.1499938964844,10407,-0.15077041646776035,271.0428553989955
2025-02-10,268.125,268.45001220703125,264.67498779296875,265.29998779296875,8548,1.217442875735153,269.0749991280692
2025-02-11,264.7749938964844,268.32501220703125,263.1499938964844,268.17498779296875,11102,-1.2494195257867102,267.5107116699219
2025-02-12,264.9750061035156,265.8999938964844,264.0249938964844,264.7250061035156,9636,0.07554044439310736,266.721426827567
2025-02-13,267.9750061035156,268.2749938964844,263.625,265.0,9878,1.1321822552682548,266.68214198521207
2025-02-14,266.3500061035156,269.32501220703125,265.92498779296875,268.125,7490,-0.6063998369207124,266.05714198521207
2025-02-18,269.7250061035156,270.20001220703125,266.4750061035156,267.04998779296875,7815,1.2671296875016003,266.6892874581473
2025-02-19,269.0249938964844,270.82501220703125,268.25,270.0,6911,-0.2595281086999357,267.278573172433
2025-02-20,266.82501220703125,268.9750061035156,265.3500061035156,268.95001220703125,9870,-0.8177610777308053,267.09286063058033
2025-02-21,267.95001220703125,268.8500061035156,266.82501220703125,267.07501220703125,6089,0.4216246410689184,267.5464346749442
2025-02-24,272.29998779296875,272.8999938964844,268.1000061035156,269.4750061035156,6930,1.623428023050999,268.59286063058033
2025-02-25,274.2250061035156,275.45001220703125,272.4750061035156,272.6000061035156,6116,0.7069476301300837,269.4857177734375
2025-02-26,274.375,275.3500061035156,273.07501220703125,274.3500061035156,5271,0.054697381035984094,270.6321454729353
2025-02-27,276.45001220703125,277.25,274.3500061035156,274.6499938964844,4669,0.7562686859339474,271.59286063058033
2025-02-28,274.9750061035156,278.1499938964844,274.8500061035156,276.8999938964844,5683,-0.5335525550315467,272.442862374442
2025-03-03,274.0249938964844,275.2749938964844,271.625,275.0249938964844,4312,-0.3454903849237856,273.47143118722096
2025-03-04,273.8500061035156,274.17498779296875,269.17498779296875,272.0,5564,-0.06385833295003973,274.3142874581473
2025-03-05,276.1000061035156,276.45001220703125,273.82501220703125,274.1499938964844,6189,0.8216176555970289,274.8571472167969
2025-03-06,274.0249938964844,275.625,273.07501220703125,275.32501220703125,2975,-0.751543701977786,274.82857404436385
2025-03-07,276.9750061035156,277.6000061035156,273.75,273.9750061035156,5431,1.0765485896317983,275.2000034877232
2025-03-10,277.04998779296875,277.8999938964844,275.42498779296875,277.57501220703125,2020,0.027071644661358363,275.2857142857143
2025-03-11,277.5,279.4750061035156,275.42498779296875,277.42498779296875,4294,0.1624299681859398,275.6464276994978
2025-03-12,280.25,280.70001220703125,278.32501220703125,278.5,2632,0.9909909909909809,276.5357142857143
2025-03-13,280.2250061035156,282.20001220703125,279.82501220703125,280.79998779296875,3176,-0.008918428718773797,277.44642857142856
2025-03-14,281.9750061035156,282.125,279.1000061035156,280.625,1768,0.6244981575104447,278.2857142857143
2025-03-17,284.625,284.7250061035156,282.0,282.0,1334,0.9397974427249656,279.8000008719308
2025-03-18,284.9750061035156,285.2250061035156,284.07501220703125,285.04998779296875,1354,0.12297096302700261,280.94285801478793
2025-03-19,286.82501220703125,287.29998779296875,285.1000061035156,285.1000061035156,1439,0.6491818804781779,282.3392900739397
2025-03-20,288.3500061035156,288.42498779296875,285.82501220703125,287.5,1728,0.5316809314327209,283.8892909458705
2025-03-21,286.4750061035156,290.0,286.125,287.875,1627,-0.6502514167892492,284.77857753208707
2025-03-24,286.6000061035156,288.2250061035156,285.04998779296875,287.42498779296875,1635,0.04363382401144644,285.68929181780135
2025-03-25,284.04998779296875,287.3500061035156,285.7749938964844,284.6000061035156,3647,-0.8897481703562304,285.9857177734375
